订单号,db_name,prob,score
1020220518181402000233432,4,0.23710639183627105,667
1020220518184459000233457,4,0.615706296070967,572
1020220518191228000233479,4,0.36281742873279427,632
1020220518191229000233480,4,0.265390597105812,658
1020220518215407000233572,4,0.7450059415120469,538
1020220518205734000233532,4,0.7689451934364966,530
1020220519031308000233679,4,0.6960357811322417,552
1020220519034502000233685,4,0.21724407104929114,673
1020220519040113000233687,4,0.6691997678931744,559
1020220519024319000233672,4,0.25524060070840027,661
1020220519064127000233730,4,0.7399317441322893,539
1020220519063037000233726,4,0.6530585743674941,563
1020220518225735000233600,4,0.5445533151878533,589
1020220519021006000233666,4,0.5943645908348404,577
1020220519003850000233650,4,0.679606685014165,556
1020220519081836000233788,4,0.32316445196153115,642
1020220518223120000233589,4,0.509839388635161,597
1020220519091422000233838,4,0.6191546381478833,571
1020220519091718000233843,4,0.22683012307683756,670
1020220519094431000233868,4,0.24370041204320939,665
1020220518212605000233560,4,0.5180418494418929,595
1020220519095602000233881,4,0.5169634721716682,596
1020220518224932000233599,4,0.6402028980441726,566
1020220519102926000233905,4,0.5595098547743272,586
1020220519103711000233917,4,0.7225579073600875,544
1020220519103402000233909,4,0.1944028239844089,682
1020220519105910000233944,4,0.34347344634978055,637
1020220519112711000233983,4,0.6515582612766786,563
1020220519114420000234002,4,0.5214302739364213,595
1020220519130212000234083,4,0.6458527188597722,565
1020220519132415000234102,4,0.5505098872725501,588
1020220519142125000234160,4,0.7284728904519581,543
1020220519143029000234174,4,0.3372586657507531,638
1020220519135536000234134,4,0.24991617412309694,663
1020220519140841000234150,4,0.5484404779341339,588
1020220519143459000234175,4,0.7435808659999635,538
1020220519143512000234176,4,0.6301936234691988,569
1020220519145535000234208,4,0.2752194150720857,655
1020220519151724000234230,4,0.7275411238834187,543
1020220519154003000234258,4,0.20544366290506608,678
1020220519154021000234259,4,0.5051796829304971,598
1020220519155836000234277,4,0.6429844112142139,566
1020220519160156000234280,4,0.569699427241975,583
1020220519161111000234288,4,0.6546483923892059,563
1020220519161812000234301,4,0.8048429756595982,518
1020220519164839000234325,4,0.5769687309157955,582
1020220519174205000234388,4,0.4522861559660763,611
1020220519173950000234387,4,0.5347434939221006,591
1020220519174908000234394,4,0.437191958558413,614
1020220519180522000234407,4,0.2914743196873852,651
1020220519175008000234395,4,0.19679842803121295,681
1020220519191714000234480,4,0.7415579562634829,539
1020220519193000000234494,4,0.6466836944969296,565
1020220519193826000234502,4,0.480072211485105,604
1020220519195606000234523,4,0.5435934384265856,589
1020220519201209000234530,4,0.5407971934629164,590
1020220519202937000234545,4,0.27349995118905057,656
1020220519203948000234552,4,0.2877583656432358,652
1020220519212116000234582,4,0.3694049223889488,630
1020220519215642000234602,4,0.6608406459933063,561
1020220519224636000234618,4,0.6529430448317468,563
1020220520005230000234673,4,0.5080696681070018,598
1020220520080623000234777,4,0.45869782521562286,609
1020220520062722000234727,4,0.4904387517481539,602
1020220520055700000234723,4,0.4115116196369413,620
1020220520085835000234816,4,0.45370112907993504,610
1020220520083413000234792,4,0.41295834125600067,620
1020220520092157000234836,4,0.339820259965866,638
1020220520095246000234865,4,0.3813490315910652,627
1020220520095911000234871,4,0.6709485828811679,558
1020220520073639000234765,4,0.6196975987893246,571
1020220519222747000234613,4,0.9121967089670449,464
1020220520101607000234898,4,0.8390142390743961,504
1020220520104721000234934,4,0.5677570317102777,584
1020220520111138000234973,4,0.3777631335376371,628
1020220520111650000234975,4,0.367096916298091,631
1020220520111656000234976,4,0.46854438829486306,607
1020220520114659000235017,4,0.49046946036217487,602
1020220520112905000234990,4,0.6743839014038057,557
1020220520130100000235107,4,0.6510470312896207,564
1020220520122308000235067,4,0.4252463623740545,617
1020220520124853000235087,4,0.5589158030497726,586
1020220520121659000235057,4,0.3107529873692329,645
1020220520131959000235126,4,0.7466040034349021,537
1020220520134047000235150,4,0.593265564464961,578
1020220520142814000235202,4,0.5745267785184848,582
1020220520140948000235185,4,0.3569232298075395,633
1020220520152020000235257,4,0.7600992167042872,533
1020220520151847000235256,4,0.4200005778499447,618
1020220520153246000235274,4,0.6655801925635753,560
1020220520153331000235275,4,0.7129747550513906,547
1020220520071337000234756,4,0.48100681139543394,604
1020220520161546000235309,4,0.5684889960035049,584
1020220520155859000235295,4,0.39081440740730206,625
1020220520171933000235358,4,0.16093254327022685,695
1020220520173434000235377,4,0.35650132683561053,634
1020220520173216000235371,4,0.1247328568976711,712
1020220520173506000235378,4,0.3696757031913802,630
1020220520174526000235389,4,0.49439964209402204,601
1020220520181510000235408,4,0.40263722712928374,622
1020220520183301000235422,4,0.37026234533433433,630
1020220520183334000235423,4,0.4011843503079568,623
1020220520200904000235505,4,0.6194074412663035,571
1020220520195455000235488,4,0.7613368008292484,533
1020220520193956000235478,4,0.3080416356359669,646
1020220520204049000235540,4,0.19374151033850054,682
1020220520224440000235670,4,0.29426069819137185,650
1020220520211840000235584,4,0.76390079235776,532
1020220520214910000235616,4,0.7509542815523224,536
1020220520225428000235684,4,0.7918547824476994,522
1020220520225807000235686,4,0.5261362367552421,593
1020220520230018000235687,4,0.2701807068771083,657
1020220520230936000235692,4,0.7202739199652167,545
1020220520232349000235702,4,0.6734516924067829,558
1020220521050418000235795,4,0.5279238754415302,593
1020220521062520000235811,4,0.7590833564286878,533
1020220521034722000235781,4,0.4179920837020788,619
1020220521034636000235780,4,0.24537271933946017,664
1020220521024129000235771,4,0.3199107844770006,643
1020220521060817000235806,4,0.34738859471271694,636
1020220521075433000235872,4,0.5432327859795392,589
1020220521084031000235903,4,0.7741380944385284,528
1020220521092447000235952,4,0.24910725432495318,663
1020220521093200000235961,4,0.5206896790963272,595
1020220521092656000235954,4,0.4080069442373288,621
1020220521091949000235948,4,0.5015478162484301,599
1020220520203703000235536,4,0.40132671959307187,623
1020220520212621000235596,4,0.6862694684654796,554
1020220521094355000235974,4,0.5257230309906672,594
1020220521082804000235891,4,0.5797200875838465,581
1020220521102309000236019,4,0.23228575081480818,668
1020220521101453000236009,4,0.5020328056459961,599
1020220521100126000235995,4,0.7032654605221319,550
1020220520210736000235572,4,0.674460145352722,557
1020220521082408000235889,4,0.7972742554999671,520
1020220521105202000236059,4,0.3550251087237595,634
1020220521110759000236081,4,0.4194698485683466,618
1020220521113123000236120,4,0.6451333141118929,565
1020220521114654000236143,4,0.2785552491200211,654
1020220521120728000236172,4,0.5394584787022535,590
1020220521121939000236180,4,0.4499303094538283,611
1020220521114537000236139,4,0.3346385245751389,639
1020220521125800000236236,4,0.6677979197800393,559
1020220521124634000236214,4,0.6783547579354225,556
1020220521131657000236266,4,0.3023686531900267,648
1020220521133033000236279,4,0.3278974132330484,641
1020220521133922000236291,4,0.7872853656323807,524
1020220521133911000236290,4,0.2736345614111186,656
1020220521134539000236297,4,0.4091687982336049,621
1020220521140341000236323,4,0.4495877416721475,611
1020220521134508000236296,4,0.21877069865508633,673
1020220521135638000236311,4,0.32548012696312706,642
1020220521140232000236319,4,0.6323174138519484,568
1020220521135930000236315,4,0.3271792476931354,641
1020220521142841000236361,4,0.42360035223061443,617
1020220521145356000236392,4,0.5087710810723014,597
1020220521151153000236425,4,0.37351035610860217,629
1020220521151211000236426,4,0.6756045201957064,557
1020220521150944000236418,4,0.6672631907475148,559
1020220521153722000236462,4,0.2967466928216707,649
1020220521160515000236502,4,0.5464056642409365,589
1020220521155950000236494,4,0.6796898104024631,556
1020220521162912000236540,4,0.342300497094478,637
1020220521162224000236527,4,0.745490126433701,537
1020220521160507000236501,4,0.415808134691846,619
1020220521155708000236491,4,0.5601979892380727,586
1020220521161527000236518,4,0.5939278493538852,578
1020220521164104000236559,4,0.2216181394474166,672
1020220521161341000236513,4,0.5546230227823813,587
1020220521161501000236517,4,0.858056439726016,496
1020220521165935000236586,4,0.7394951637247797,539
1020220521170823000236593,4,0.1851069384768215,685
1020220521173721000236624,4,0.5174468989592748,595
1020220521174410000236631,4,0.32208557886791545,642
1020220521172922000236616,4,0.7736692532229834,529
1020220521172727000236611,4,0.5322205682068523,592
1020220521191910000236727,4,0.4280334578014769,616
1020220521200619000236771,4,0.3588530329609638,633
1020220521202337000236786,4,0.6519638860117961,563
1020220521184035000236698,4,0.5246990161542475,594
1020220521191136000236722,4,0.5687436212689484,584
1020220521235350000236947,4,0.23626377405487106,667
1020220522012246000236980,4,0.6211557376367622,571
1020220522021119000236992,4,0.491807713233907,601
1020220522012805000236982,4,0.28213463572868586,653
1020220522005755000236973,4,0.7061206783728364,549
1020220522014742000236986,4,0.6023653061436928,576
1020220521183100000236685,4,0.5126691775110146,597
1020220521185451000236709,4,0.5901019835719689,578
1020220521195930000236765,4,0.7558734014894993,534
1020220521193531000236741,4,0.48112988684122326,604
1020220521192450000236732,4,0.692736165278424,553
1020220521185617000236712,4,0.4060782998971155,621
1020220521211150000236825,4,0.6695129421453396,559
1020220522015944000236988,4,0.3872777557662579,626
1020220521200227000236767,4,0.6809484385308989,556
1020220522054325000237040,4,0.2033446180876116,678
1020220522040804000237014,4,0.862940607853309,493
1020220522034311000237012,4,0.2949007596596973,650
1020220522070549000237077,4,0.23444151920241732,668
1020220522072019000237084,4,0.32403090042284427,642
1020220522092050000237184,4,0.4590426050355072,609
1020220522091347000237176,4,0.33665183279281297,639
1020220522092212000237187,4,0.7210431171962078,545
1020220521231519000236932,4,0.6126886983765768,573
1020220522092941000237198,4,0.7467986878653455,537
1020220521222629000236899,4,0.2641808825411475,659
1020220522093911000237210,4,0.2989359278961539,649
1020220522093405000237202,4,0.3237617538743969,642
1020220522085042000237148,4,0.5934713536547541,578
1020220522095432000237229,4,0.7161576094550249,546
1020220522092854000237196,4,0.6654614371563935,560
1020220522102654000237267,4,0.7122625169218525,547
1020220522105422000237298,4,0.3443837349157908,637
1020220522111102000237325,4,0.2225243800778601,672
1020220522111530000237332,4,0.3496329690127198,635
1020220522112744000237341,4,0.6572659863549214,562
1020220522111452000237329,4,0.6632636754400977,560
1020220522125201000237460,4,0.44450853893951825,612
1020220522115656000237380,4,0.3475283810306462,636
1020220522123713000237443,4,0.5309668370667721,592
1020220522123127000237438,4,0.5623748717487245,585
1020220522130143000237475,4,0.5972202545499425,577
1020220522122812000237432,4,0.302766942904562,648
1020220522130243000237477,4,0.4349743633117355,615
1020220522121301000237402,4,0.4649129926653297,608
1020220522130628000237482,4,0.3609069959481488,632
1020220522131515000237492,4,0.32252060618123163,642
1020220522131005000237485,4,0.22735161256864056,670
1020220522131048000237486,4,0.674612820807878,557
1020220522131653000237495,4,0.7789642022266356,527
1020220522132617000237505,4,0.5435046609231396,589
1020220522134610000237533,4,0.5603910906895607,585
1020220522142421000237593,4,0.6629694108037879,560
1020220522142121000237585,4,0.49320666134682994,601
1020220522142108000237584,4,0.625569202362144,570
1020220522144918000237634,4,0.28583337143201587,652
1020220522144642000237624,4,0.2644801090330355,659
1020220522150251000237660,4,0.6063737028029414,575
1020220522145601000237649,4,0.25857779939657566,660
1020220522145914000237656,4,0.5018954601410294,599
1020220522152346000237700,4,0.4000673756767899,623
1020220522152313000237698,4,0.6747294542946265,557
1020220521220712000236872,4,0.8133753140634621,515
1020220521215914000236864,4,0.5392427432399767,590
1020220522160721000237764,4,0.37340771757376584,629
1020220522161558000237773,4,0.6708972699873633,558
1020220522162933000237788,4,0.7372591366425986,540
1020220522172315000237872,4,0.3947504416869278,624
1020220522171856000237868,4,0.5752803011908496,582
1020220522180808000237919,4,0.5890149781010047,579
1020220522182207000237936,4,0.508233395147566,598
1020220522183329000237949,4,0.527913803914868,593
1020220522212916000238126,4,0.5260447148652102,593
1020220522191827000238005,4,0.7250983173729534,544
1020220522203804000238080,4,0.37795454359577074,628
1020220522200615000238049,4,0.21245943175558094,675
1020220522201538000238059,4,0.7040671969644704,549
1020220522192436000238014,4,0.5431926277393386,590
1020220522202858000238072,4,0.6634761265558161,560
1020220522205219000238091,4,0.8042265555788831,518
1020220523063542000238365,4,0.43728773834227885,614
1020220522212222000238122,4,0.5019427094037366,599
1020220522220208000238154,4,0.34981403302291003,635
1020220523073310000238396,4,0.34886255901062707,636
1020220523075823000238421,4,0.5875428163823972,579
1020220522184214000237962,4,0.6299366640016201,569
1020220522181834000237931,4,0.21714544466358401,674
1020220522182002000237934,4,0.5774340215849004,581
1020220522190615000237988,4,0.7529952971310147,535
1020220522184225000237963,4,0.3899372508192751,625
1020220522190748000237992,4,0.39690125847407587,624
1020220522191448000238000,4,0.6334567063994315,568
1020220523080313000238425,4,0.5631629415188583,585
1020220522221602000238164,4,0.355093695389284,634
1020220522225855000238195,4,0.4858267092166925,603
1020220522221642000238166,4,0.6457663606240368,565
1020220523085739000238487,4,0.5452771840303084,589
1020220523085713000238486,4,0.6976438257479218,551
1020220523091415000238501,4,0.48246344501723387,604
1020220523090905000238495,4,0.630583255474742,569
1020220523091931000238509,4,0.23004478207749754,669
1020220523081309000238435,4,0.20405265313728246,678
1020220523084104000238468,4,0.32466985217176697,642
1020220523015019000238271,4,0.816837558730838,513
1020220523084443000238472,4,0.8298562377694118,508
1020220523094130000238535,4,0.6101306182853721,574
1020220523093559000238527,4,0.8185584894762329,513
1020220523093220000238525,4,0.42607659742990817,617
1020220523100127000238561,4,0.39838347663478424,623
1020220522213922000238137,4,0.5377624616513178,591
1020220523102137000238585,4,0.2914474096228272,651
1020220523102723000238590,4,0.3269779579574158,641
1020220523103218000238597,4,0.627157604340407,569
1020220523103118000238595,4,0.7335288194327457,541
1020220523111132000238656,4,0.4412382282032175,613
1020220523105419000238633,4,0.6144469828723192,573
1020220523111620000238666,4,0.7090124342034185,548
1020220523111207000238658,4,0.5718819174417139,583
1020220523113346000238694,4,0.5810507843515113,581
1020220523111724000238669,4,0.3870920288685178,626
1020220523113503000238695,4,0.5745981418289241,582
1020220523114941000238715,4,0.5235831017814372,594
1020220523123348000238789,4,0.3111600372334815,645
1020220523120923000238752,4,0.5714567376481483,583
1020220523120100000238738,4,0.5122345895353788,597
1020220523125856000238823,4,0.5401606917026577,590
1020220523125715000238819,4,0.6000168462937623,576
1020220523125744000238820,4,0.5885729490840832,579
1020220523115711000238732,4,0.4900768938957256,602
1020220523115910000238736,4,0.5015336180642888,599
